MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:35:48.075000
MTM2MzE0NTk4MzcwOTUwODMwMDU=,6b12b41b7bd,ekans,-33.9912556304,151.239889475,2016-07-23 12:48:24.532000,2016-07-23 22:35:48.077000
MTAyNDAxNjU4OTM5MTAwMjk2NjE=,6b12b41b8ed,spearow,-33.9924301917,151.23979839,2016-07-23 12:38:40.916000,2016-07-23 22:35:48.080000
MTIwMTE2MzQ5MTA4MjgyOTY1MjU=,6b12b41b9ad,pidgey,-33.9922034898,151.240162729,2016-07-23 12:37:18.420000,2016-07-23 22:35:48.083000
MTE2NzU0OTM4NzY4NjQ5NTk3,6b12b41c8ab,krabby,-33.9910883802,151.237976707,2016-07-23 12:36:24.140000,2016-07-23 22:35:49.555000
NDc3MzY4NzQ0MzU2ODQzMDYzNw==,6b12b6a7e8d,spearow,-33.9879179672,151.232420703,2016-07-23 12:46:32.116000,2016-07-23 22:35:55.816000
MTUxMDA2NjkwNTUxMjQ4MzI3NjU=,6b12b6a8061,poliwag,-33.9869958177,151.232876106,2016-07-23 12:47:57.188000,2016-07-23 22:35:55.818000
MTczMzgxOTQ4NzM2MjYwODY0Mjk=,6b12b4016ab,rattata,-33.9822015992,151.237885624,2016-07-23 12:39:21.964000,2016-07-23 22:36:03.069000
MTEzNzUyODM2MjU1Nzc3MzE1NjU=,6b12b406633,zubat,-33.9839422618,151.242530954,2016-07-23 12:38:49.644000,2016-07-23 22:36:07.445000
MTMyMzc2NzE5NDUxOTE5MzUzMw==,6b12b40f749,pidgey,-33.9879163057,151.246538798,2016-07-23 12:44:48.900000,2016-07-23 22:36:11.878000
MTIyNzU0MzkzNjI5ODM5OTAwMjk=,6b12b41ac17,spearow,-33.9910414092,151.243441819,2016-07-23 12:45:53.564000,2016-07-23 22:36:16.307000
MTU2NTQ5ODk3NjY0MDg4MjM5OTc=,6b12b41a45b,pidgey,-33.99328756,151.243168559,2016-07-23 12:45:49.452000,2016-07-23 22:36:17.773000
MTUyOTExMTgwNzc0MDcxNjE1MDE=,6b12b6a714d,magikarp,-33.9906997553,151.232056382,2016-07-23 12:40:15.828000,2016-07-23 22:36:27.051000
MTUxOTIyMzM3MDQyMTIwMDQzNjU=,6b12b6a7a77,staryu,-33.98946601,151.231600982,2016-07-23 12:45:07.868000,2016-07-23 22:36:28.566000
MTE0NDg5NDc0NjY3NTk1NDEwMDU=,6b12b6a80f7,abra,-33.9868129413,151.232785026,2016-07-23 12:41:03.740000,2016-07-23 22:36:31.577000
MTUxMDA2NjkwNTUxMjQ4MzI3NjU=,6b12b6a8061,poliwag,-33.9869958177,151.232876106,2016-07-23 12:47:57.188000,2016-07-23 22:36:31.581000
NzE2Mjk4MDk4MTg4NTk0NzMyNQ==,6b12b4026cf,abra,-33.9839793858,151.234515567,2016-07-23 12:42:46.780000,2016-07-23 22:36:34.619000
MTYxNTczNjUyMjIzNDQ1MzA5NTc=,6b12b4079ef,rattata,-33.9805882152,151.242530954,2016-07-23 12:51:39.260000,2016-07-23 22:36:43.621000
NzM4Mzc4NzcyMDI3NjM4MzQzNw==,6b12b408bc1,pidgey,-33.984572676,151.246265533,2016-07-23 12:50:53.924000,2016-07-23 22:36:48.116000
MTUxODc2MzUzNDAzMzk5NDg5NTc=,6b12b408c75,venonat,-33.984768361,151.246720976,2016-07-18 21:53:35.231000,2016-07-23 22:36:48.119000
MTQ4MDY0MDM0NjIxMDk4ODEwODU=,6b12b40f15d,rattata,-33.9871537203,151.246994242,2016-07-23 12:42:39.988000,2016-07-23 22:36:49.652000
MTM4MjE5NDM4MzY3MjcxMzA3MzM=,6b12b40f347,pidgey,-33.9859558666,151.246994242,2016-07-23 12:40:19.964000,2016-07-23 22:36:49.655000
MjE0NTMwOTAxOTM2NjMyOTA2OQ==,6b12b419501,growlithe,-33.9948152908,151.240071645,2016-07-23 12:39:05.732000,2016-07-23 22:37:01.627000
MTYxNDUwNjk1ODYzODkxOTI2Mzc=,6b12b6a70db,pidgey,-33.9900944735,151.231874222,2016-07-23 12:39:59.756000,2016-07-23 22:37:10.631000
MTUyOTExMTgwNzc0MDcxNjE1MDE=,6b12b6a714d,magikarp,-33.9906997553,151.232056382,2016-07-23 12:40:15.828000,2016-07-23 22:37:10.633000
MTUwNjkxNzY2MzY1MDI1NDUyMjk=,6b12b6a6571,weedle,-33.9889122637,151.23005263,2016-07-18 21:53:35.231000,2016-07-23 22:37:12.139000
MTMyNzQyOTIwNzcyNDk2Mzc3MDk=,6b12b6aa01d,rattata,-33.9822407511,151.23333151,2016-07-23 12:45:40.500000,2016-07-23 22:37:19.743000
MTA5NTc4ODUzNzE5MTI1MzEwNTM=,6b12b6a9ff1,spearow,-33.9824004584,151.23333151,2016-07-18 21:53:35.231000,2016-07-23 22:37:19.745000
MTAyNjExMDI2NTc1OTE0OTkyNjE=,6b12b401ef5,pidgey,-33.9816172773,151.234333404,2016-07-23 12:40:13.812000,2016-07-23 22:37:21.277000
MjI3NDc5ODA5MDE3Nzk5ODI4NQ==,6b12b400ac5,eevee,-33.9790921099,151.239160799,2016-07-23 12:40:04.340000,2016-07-23 22:37:25.841000
NzE4Mjc0Nzg2MjYxODY3OTc3Mw==,6b12b407517,zubat,-33.9792542948,151.23979839,2016-07-23 12:42:18.492000,2016-07-23 22:37:27.613000
MTYxNTczNjUyMjIzNDQ1MzA5NTc=,6b12b4079ef,rattata,-33.9805882152,151.242530954,2016-07-23 12:51:39.260000,2016-07-23 22:37:32.142000
OTI0NTQ3Nzc4NDg4NTkwNjcwMQ==,6b12b402d75,weedle,-33.9875107514,151.236155045,2016-07-23 12:47:09.268000,2016-07-23 22:38:56.493000
MTM2NDE2NjM1ODI1MDkxNjIzMDE=,6b12b404d0d,weedle,-33.989050478,151.241893352,2016-07-23 12:45:55.796000,2016-07-23 22:39:07.709000
MTQ0MjEzOTQyNzYyNjA0MDg2ODU=,6b12b404d15,weedle,-33.9892101824,151.241893352,2016-07-23 12:44:11.380000,2016-07-23 22:39:07.711000
MTMwNDI4NDU3NzAwOTgyMDcxOTc=,6b12b41b653,cubone,-33.9909594047,151.23998056,2016-07-23 12:46:24.652000,2016-07-23 22:39:09.946000
MTgxMjk1ODI4Njc1Nzk1Njg1MjU=,6b12b41b73d,venonat,-33.9913379893,151.240527069,2016-07-23 12:42:59.444000,2016-07-23 22:39:09.948000
MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:39:09.952000
MTA1MzczMTI1NTM4NzM1MTQxNTc=,6b12b41b729,paras,-33.9912246343,151.24070924,2016-07-23 12:54:05.188000,2016-07-23 22:39:09.955000
MTMzNjU5Nzc0NjU0MjcwNzY0NjE=,6b12b41b6ff,oddish,-33.99100575,151.240162729,2016-07-23 12:46:17.916000,2016-07-23 22:39:09.957000
MTQ3MjgwNjUxODI4ODU3MjY2NTM=,6b12b41cf39,slowpoke,-33.9906994619,151.237703457,2016-07-23 12:43:34.020000,2016-07-23 22:39:12.196000
MTY1ODY5MDI3MDE3NjA4MDkxODE=,6b12b41cf01,pidgeotto,-33.9903440422,151.23724804,2016-07-23 12:39:32.740000,2016-07-23 22:39:14.428000
MTQ3MjgwNjUxODI4ODU3MjY2NTM=,6b12b41cf39,slowpoke,-33.9906994619,151.237703457,2016-07-23 12:43:34.020000,2016-07-23 22:39:14.431000
MTY4MzkwNjM1OTU3MzkwNzI5ODk=,6b12b41d1ff,spearow,-33.9894966753,151.236428293,2016-07-23 12:51:46.332000,2016-07-23 22:39:17.079000
OTcxODEyMzYxMTU1NjU4MzA4NQ==,6b12b403d7b,pidgey,-33.9833505908,151.237065874,2016-07-23 12:44:51.244000,2016-07-23 22:39:23.040000
NzQ4NTIwODczNDU2NTc0MTkzMw==,6b12b40688f,zubat,-33.9837465625,151.242075523,2016-07-23 12:47:40.444000,2016-07-23 22:39:26.440000
MTExNjU1MDA5OTU4Njc3MjMxMzM=,6b12b4056b7,eevee,-33.9885221208,151.243897253,2016-07-23 12:48:26.300000,2016-07-23 22:39:31.065000
MTExNjU1MDA5OTU4Njc3MjMxMzM=,6b12b4056b7,eevee,-33.9885221208,151.243897253,2016-07-23 12:48:26.300000,2016-07-23 22:39:32.649000
MTE3NDIyODM3NzA2MTkwODIzOTc=,6b12b41b2fb,clefairy,-33.9900422104,151.24171118,2016-07-23 12:54:05.964000,2016-07-23 22:39:34.130000
MTI5MTI1MjU2MDYwMTI3MTMwNTM=,6b12b41b74b,oddish,-33.9915672056,151.240800325,2016-07-23 12:45:18.444000,2016-07-23 22:39:35.605000
MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:39:37.207000
MTM2MzE0NTk4MzcwOTUwODMwMDU=,6b12b41b7bd,ekans,-33.9912556304,151.239889475,2016-07-23 12:48:24.532000,2016-07-23 22:39:37.210000
NzI3NTM4ODU4Njg5MzE3NjA5Mw==,6b12b6a7e6b,zubat,-33.9875187238,151.232420703,2016-07-23 12:51:48.300000,2016-07-23 22:39:44.463000
NDc3MzY4NzQ0MzU2ODQzMDYzNw==,6b12b6a7e8d,spearow,-33.9879179672,151.232420703,2016-07-23 12:46:32.116000,2016-07-23 22:39:44.466000
MTUxMDA2NjkwNTUxMjQ4MzI3NjU=,6b12b6a8061,poliwag,-33.9869958177,151.232876106,2016-07-23 12:47:57.188000,2016-07-23 22:39:44.468000
NjE2NzYxOTYyODA1OTgyMzkwMQ==,6b12b402a6f,pidgey,-33.9866686363,151.233786916,2016-07-23 12:52:01.660000,2016-07-23 22:39:45.939000
NjMzNjkxNDkzODIxODEyMTg2OQ==,6b12b406c45,caterpie,-33.9823480656,151.240344899,2016-07-23 12:51:22.228000,2016-07-23 22:39:53.308000
MTMyMzc2NzE5NDUxOTE5MzUzMw==,6b12b40f749,pidgey,-33.9879163057,151.246538798,2016-07-23 12:44:48.900000,2016-07-23 22:40:00.571000
MTIyNzU0MzkzNjI5ODM5OTAwMjk=,6b12b41ac17,spearow,-33.9910414092,151.243441819,2016-07-23 12:45:53.564000,2016-07-23 22:40:04.931000
MTU2NTQ5ODk3NjY0MDg4MjM5OTc=,6b12b41a45b,pidgey,-33.99328756,151.243168559,2016-07-23 12:45:49.452000,2016-07-23 22:40:06.420000
MzA3MzkxNzM3MjQ1ODA3MjQ2MQ==,6b12b6a772f,caterpie,-33.9901871891,151.232238543,2016-07-23 12:53:35.132000,2016-07-23 22:40:15.356000
MTUyOTExMTgwNzc0MDcxNjE1MDE=,6b12b6a714d,magikarp,-33.9906997553,151.232056382,2016-07-23 12:40:15.828000,2016-07-23 22:40:15.359000
MTUxOTIyMzM3MDQyMTIwMDQzNjU=,6b12b6a7a77,staryu,-33.98946601,151.231600982,2016-07-23 12:45:07.868000,2016-07-23 22:40:16.890000
MTE0NDg5NDc0NjY3NTk1NDEwMDU=,6b12b6a80f7,abra,-33.9868129413,151.232785026,2016-07-23 12:41:03.740000,2016-07-23 22:40:19.949000
MTUxMDA2NjkwNTUxMjQ4MzI3NjU=,6b12b6a8061,poliwag,-33.9869958177,151.232876106,2016-07-23 12:47:57.188000,2016-07-23 22:40:19.952000
MTM1NzA5OTUwOTYwMDAyNTU0OQ==,6b12b6a871f,spearow,-33.9863751112,151.231692062,2016-07-18 21:53:35.231000,2016-07-23 22:40:19.954000
NzE2Mjk4MDk4MTg4NTk0NzMyNQ==,6b12b4026cf,abra,-33.9839793858,151.234515567,2016-07-23 12:42:46.780000,2016-07-23 22:40:22.995000
NjQxNjgzNzQ3NTc3OTcwNjczMw==,6b12b401947,koffing,-33.9817691615,151.235244222,2016-07-23 12:51:53.308000,2016-07-23 22:40:24.525000
NjQxNjgzNzQ3NTc3OTcwNjczMw==,6b12b401947,koffing,-33.9817691615,151.235244222,2016-07-23 12:51:53.308000,2016-07-23 22:40:26.046000
MTYxNTczNjUyMjIzNDQ1MzA5NTc=,6b12b4079ef,rattata,-33.9805882152,151.242530954,2016-07-23 12:51:39.260000,2016-07-23 22:40:32.106000
NzM4Mzc4NzcyMDI3NjM4MzQzNw==,6b12b408bc1,pidgey,-33.984572676,151.246265533,2016-07-23 12:50:53.924000,2016-07-23 22:40:36.681000
MTUxODc2MzUzNDAzMzk5NDg5NTc=,6b12b408c75,venonat,-33.984768361,151.246720976,2016-07-18 21:53:35.231000,2016-07-23 22:40:36.685000
MTQ4MDY0MDM0NjIxMDk4ODEwODU=,6b12b40f15d,rattata,-33.9871537203,151.246994242,2016-07-23 12:42:39.988000,2016-07-23 22:40:38.223000
OTI0NTQ3Nzc4NDg4NTkwNjcwMQ==,6b12b402d75,weedle,-33.9875107514,151.236155045,2016-07-23 12:47:09.268000,2016-07-23 22:40:59.101000
MTM2NDE2NjM1ODI1MDkxNjIzMDE=,6b12b404d0d,weedle,-33.989050478,151.241893352,2016-07-23 12:45:55.796000,2016-07-23 22:41:07.816000
MTQ0MjEzOTQyNzYyNjA0MDg2ODU=,6b12b404d15,weedle,-33.9892101824,151.241893352,2016-07-23 12:44:11.380000,2016-07-23 22:41:07.819000
MTMwNDI4NDU3NzAwOTgyMDcxOTc=,6b12b41b653,cubone,-33.9909594047,151.23998056,2016-07-23 12:46:24.652000,2016-07-23 22:41:09.293000
MTgxMjk1ODI4Njc1Nzk1Njg1MjU=,6b12b41b73d,venonat,-33.9913379893,151.240527069,2016-07-23 12:42:59.444000,2016-07-23 22:41:09.296000
MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:41:09.299000
MTA1MzczMTI1NTM4NzM1MTQxNTc=,6b12b41b729,paras,-33.9912246343,151.24070924,2016-07-23 12:54:05.188000,2016-07-23 22:41:09.301000
MTA2MDI2OTExNjE5MDIzMjczNDE=,6b12b41b6d1,pidgey,-33.9910649343,151.24070924,2016-07-23 12:55:09.412000,2016-07-23 22:41:09.304000
MTMzNjU5Nzc0NjU0MjcwNzY0NjE=,6b12b41b6ff,oddish,-33.99100575,151.240162729,2016-07-23 12:46:17.916000,2016-07-23 22:41:09.306000
MTQ3MjgwNjUxODI4ODU3MjY2NTM=,6b12b41cf39,slowpoke,-33.9906994619,151.237703457,2016-07-23 12:43:34.020000,2016-07-23 22:41:10.806000
MTQ3MjgwNjUxODI4ODU3MjY2NTM=,6b12b41cf39,slowpoke,-33.9906994619,151.237703457,2016-07-23 12:43:34.020000,2016-07-23 22:41:12.263000
MTY4MzkwNjM1OTU3MzkwNzI5ODk=,6b12b41d1ff,spearow,-33.9894966753,151.236428293,2016-07-23 12:51:46.332000,2016-07-23 22:41:13.727000
OTcxODEyMzYxMTU1NjU4MzA4NQ==,6b12b403d7b,pidgey,-33.9833505908,151.237065874,2016-07-23 12:44:51.244000,2016-07-23 22:41:19.658000
NzQ4NTIwODczNDU2NTc0MTkzMw==,6b12b40688f,zubat,-33.9837465625,151.242075523,2016-07-23 12:47:40.444000,2016-07-23 22:41:22.578000
MTExNjU1MDA5OTU4Njc3MjMxMzM=,6b12b4056b7,eevee,-33.9885221208,151.243897253,2016-07-23 12:48:26.300000,2016-07-23 22:41:26.967000
MTExNjU1MDA5OTU4Njc3MjMxMzM=,6b12b4056b7,eevee,-33.9885221208,151.243897253,2016-07-23 12:48:26.300000,2016-07-23 22:41:28.458000
MTE3NDIyODM3NzA2MTkwODIzOTc=,6b12b41b2fb,clefairy,-33.9900422104,151.24171118,2016-07-23 12:54:05.964000,2016-07-23 22:41:29.922000
MTI5MTI1MjU2MDYwMTI3MTMwNTM=,6b12b41b74b,oddish,-33.9915672056,151.240800325,2016-07-23 12:45:18.444000,2016-07-23 22:41:31.389000
MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:41:32.859000
MTM2MzE0NTk4MzcwOTUwODMwMDU=,6b12b41b7bd,ekans,-33.9912556304,151.239889475,2016-07-23 12:48:24.532000,2016-07-23 22:41:32.863000
NzI3NTM4ODU4Njg5MzE3NjA5Mw==,6b12b6a7e6b,zubat,-33.9875187238,151.232420703,2016-07-23 12:51:48.300000,2016-07-23 22:41:40.096000
NDc3MzY4NzQ0MzU2ODQzMDYzNw==,6b12b6a7e8d,spearow,-33.9879179672,151.232420703,2016-07-23 12:46:32.116000,2016-07-23 22:41:40.099000
MTUxMDA2NjkwNTUxMjQ4MzI3NjU=,6b12b6a8061,poliwag,-33.9869958177,151.232876106,2016-07-23 12:47:57.188000,2016-07-23 22:41:40.101000
NjE2NzYxOTYyODA1OTgyMzkwMQ==,6b12b402a6f,pidgey,-33.9866686363,151.233786916,2016-07-23 12:52:01.660000,2016-07-23 22:41:41.577000
NjMzNjkxNDkzODIxODEyMTg2OQ==,6b12b406c45,caterpie,-33.9823480656,151.240344899,2016-07-23 12:51:22.228000,2016-07-23 22:41:48.881000
MTMyMzc2NzE5NDUxOTE5MzUzMw==,6b12b40f749,pidgey,-33.9879163057,151.246538798,2016-07-23 12:44:48.900000,2016-07-23 22:41:56.147000
MTIyNzU0MzkzNjI5ODM5OTAwMjk=,6b12b41ac17,spearow,-33.9910414092,151.243441819,2016-07-23 12:45:53.564000,2016-07-23 22:42:00.562000
MTU2NTQ5ODk3NjY0MDg4MjM5OTc=,6b12b41a45b,pidgey,-33.99328756,151.243168559,2016-07-23 12:45:49.452000,2016-07-23 22:42:02.120000
NTk0Njg5MzAxNTMyMDMyMjkyNQ==,6b12b6a76b5,magikarp,-33.9906430882,151.232147462,2016-07-23 12:56:21.300000,2016-07-23 22:42:11.044000
MzA3MzkxNzM3MjQ1ODA3MjQ2MQ==,6b12b6a772f,caterpie,-33.9901871891,151.232238543,2016-07-23 12:53:35.132000,2016-07-23 22:42:11.048000
MTEwMjc5NjUyMTk5NjQ4MzI5NDE=,6b12b6a7a45,rattata,-33.989066775,151.231600982,2016-07-23 12:56:57.332000,2016-07-23 22:42:12.575000
MTUxOTIyMzM3MDQyMTIwMDQzNjU=,6b12b6a7a77,staryu,-33.98946601,151.231600982,2016-07-23 12:45:07.868000,2016-07-23 22:42:12.578000
MTUxMDA2NjkwNTUxMjQ4MzI3NjU=,6b12b6a8061,poliwag,-33.9869958177,151.232876106,2016-07-23 12:47:57.188000,2016-07-23 22:42:15.609000
MTM1NzA5OTUwOTYwMDAyNTU0OQ==,6b12b6a871f,spearow,-33.9863751112,151.231692062,2016-07-18 21:53:35.231000,2016-07-23 22:42:15.613000
NzE2Mjk4MDk4MTg4NTk0NzMyNQ==,6b12b4026cf,abra,-33.9839793858,151.234515567,2016-07-23 12:42:46.780000,2016-07-23 22:42:18.639000
NjQxNjgzNzQ3NTc3OTcwNjczMw==,6b12b401947,koffing,-33.9817691615,151.235244222,2016-07-23 12:51:53.308000,2016-07-23 22:42:20.165000
NjQxNjgzNzQ3NTc3OTcwNjczMw==,6b12b401947,koffing,-33.9817691615,151.235244222,2016-07-23 12:51:53.308000,2016-07-23 22:42:21.706000
OTk5NjUwODI3NTIxOTcwMzg4NQ==,6b12b401a51,rattata,-33.9811328194,151.235881798,2016-07-23 12:56:15.716000,2016-07-23 22:42:21.709000
MTA1NjE1MzY0NDMyMzA0MjkyMjk=,6b12b407091,weedle,-33.9811112521,151.242075523,2016-07-23 12:55:41.924000,2016-07-23 22:42:26.246000
MTYxNTczNjUyMjIzNDQ1MzA5NTc=,6b12b4079ef,rattata,-33.9805882152,151.242530954,2016-07-23 12:51:39.260000,2016-07-23 22:42:27.773000
NzM4Mzc4NzcyMDI3NjM4MzQzNw==,6b12b408bc1,pidgey,-33.984572676,151.246265533,2016-07-23 12:50:53.924000,2016-07-23 22:42:32.303000
MTUxODc2MzUzNDAzMzk5NDg5NTc=,6b12b408c75,venonat,-33.984768361,151.246720976,2016-07-18 21:53:35.231000,2016-07-23 22:42:32.306000
MTQ4MDY0MDM0NjIxMDk4ODEwODU=,6b12b40f15d,rattata,-33.9871537203,151.246994242,2016-07-23 12:42:39.988000,2016-07-23 22:42:33.839000
NzUyODQ2NzQyODMwOTM2Nzk3,6b12b40fe8f,rattata,-33.9899693607,151.24644771,2016-07-23 12:56:58.332000,2016-07-23 22:42:38.364000
OTI0NTQ3Nzc4NDg4NTkwNjcwMQ==,6b12b402d75,weedle,-33.9875107514,151.236155045,2016-07-23 12:47:09.268000,2016-07-23 22:42:54.569000
MTM2NDE2NjM1ODI1MDkxNjIzMDE=,6b12b404d0d,weedle,-33.989050478,151.241893352,2016-07-23 12:45:55.796000,2016-07-23 22:43:03.324000
MTQ0MjEzOTQyNzYyNjA0MDg2ODU=,6b12b404d15,weedle,-33.9892101824,151.241893352,2016-07-23 12:44:11.380000,2016-07-23 22:43:03.327000
MTMwNDI4NDU3NzAwOTgyMDcxOTc=,6b12b41b653,cubone,-33.9909594047,151.23998056,2016-07-23 12:46:24.652000,2016-07-23 22:43:04.798000
MTI0Njc3OTMyMTc0MTE0MzEzMjU=,6b12b41b6f7,poliwag,-33.9908460503,151.240162729,2016-07-23 12:56:50.204000,2016-07-23 22:43:04.801000
MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:43:04.803000
MTA1MzczMTI1NTM4NzM1MTQxNTc=,6b12b41b729,paras,-33.9912246343,151.24070924,2016-07-23 12:54:05.188000,2016-07-23 22:43:04.806000
MTA2MDI2OTExNjE5MDIzMjczNDE=,6b12b41b6d1,pidgey,-33.9910649343,151.24070924,2016-07-23 12:55:09.412000,2016-07-23 22:43:04.808000
MTMzNjU5Nzc0NjU0MjcwNzY0NjE=,6b12b41b6ff,oddish,-33.99100575,151.240162729,2016-07-23 12:46:17.916000,2016-07-23 22:43:04.811000
MTQ3MjgwNjUxODI4ODU3MjY2NTM=,6b12b41cf39,slowpoke,-33.9906994619,151.237703457,2016-07-23 12:43:34.020000,2016-07-23 22:43:06.285000
MTQ3MjgwNjUxODI4ODU3MjY2NTM=,6b12b41cf39,slowpoke,-33.9906994619,151.237703457,2016-07-23 12:43:34.020000,2016-07-23 22:43:07.752000
MTY4MzkwNjM1OTU3MzkwNzI5ODk=,6b12b41d1ff,spearow,-33.9894966753,151.236428293,2016-07-23 12:51:46.332000,2016-07-23 22:43:09.211000
OTcxODEyMzYxMTU1NjU4MzA4NQ==,6b12b403d7b,pidgey,-33.9833505908,151.237065874,2016-07-23 12:44:51.244000,2016-07-23 22:43:15.055000
NzQ4NTIwODczNDU2NTc0MTkzMw==,6b12b40688f,zubat,-33.9837465625,151.242075523,2016-07-23 12:47:40.444000,2016-07-23 22:43:17.968000
MTExNjU1MDA5OTU4Njc3MjMxMzM=,6b12b4056b7,eevee,-33.9885221208,151.243897253,2016-07-23 12:48:26.300000,2016-07-23 22:43:22.340000
MTExNjU1MDA5OTU4Njc3MjMxMzM=,6b12b4056b7,eevee,-33.9885221208,151.243897253,2016-07-23 12:48:26.300000,2016-07-23 22:43:23.816000
MTE3NDIyODM3NzA2MTkwODIzOTc=,6b12b41b2fb,clefairy,-33.9900422104,151.24171118,2016-07-23 12:54:05.964000,2016-07-23 22:43:25.289000
MTI5MTI1MjU2MDYwMTI3MTMwNTM=,6b12b41b74b,oddish,-33.9915672056,151.240800325,2016-07-23 12:45:18.444000,2016-07-23 22:43:26.757000
MTE3NTM5ODM0NjQ1NjE2OTA5ODk=,6b12b41b7ad,rattata,-33.9910392544,151.23998056,2016-07-23 12:45:00.692000,2016-07-23 22:43:28.233000
MTM2MzE0NTk4MzcwOTUwODMwMDU=,6b12b41b7bd,ekans,-33.9912556304,151.239889475,2016-07-23 12:48:24.532000,2016-07-23 22:43:28.237000
NzI3NTM4ODU4Njg5MzE3NjA5Mw==,6b12b6a7e6b,zubat,-33.9875187238,151.232420703,2016-07-23 12:51:48.300000,2016-07-23 22:43:35.650000
